"","name","area","value","footnote_codes","state","county","cbsa","rpp.in.100.dollars","ratio"
"2588","Tennessee","4700000",15.3,NA,47,47027,NA,117.9245283,7.70748550980392
"2589","Tennessee","4700000",15.3,NA,47,47185,NA,117.9245283,7.70748550980392
"2590","Tennessee","4700000",15.3,NA,47,47161,NA,117.9245283,7.70748550980392
"2591","Tennessee","4700000",15.3,NA,47,47061,NA,117.9245283,7.70748550980392
"2592","Tennessee","4700000",15.3,NA,47,47107,11940,117.9245283,7.70748550980392
"2593","Tennessee","4700000",15.3,NA,47,47101,NA,117.9245283,7.70748550980392
"2594","Tennessee","4700000",15.3,NA,47,47051,46100,117.9245283,7.70748550980392
"2595","Tennessee","4700000",15.3,NA,47,47049,NA,117.9245283,7.70748550980392
"2596","Tennessee","4700000",15.3,NA,47,47133,18260,117.9245283,7.70748550980392
"2597","Tennessee","4700000",15.3,NA,47,47131,46460,117.9245283,7.70748550980392
"2598","Tennessee","4700000",15.3,NA,47,47155,42940,117.9245283,7.70748550980392
"2599","Tennessee","4700000",15.3,NA,47,47181,NA,117.9245283,7.70748550980392
"2600","Tennessee","4700000",15.3,NA,47,47071,NA,117.9245283,7.70748550980392
"2601","Tennessee","4700000",15.3,NA,47,47077,NA,117.9245283,7.70748550980392
"2602","Tennessee","4700000",15.3,NA,47,47099,29980,117.9245283,7.70748550980392
"2603","Tennessee","4700000",15.3,NA,47,47097,NA,117.9245283,7.70748550980392
"2604","Tennessee","4700000",15.3,NA,47,47069,NA,117.9245283,7.70748550980392
"2605","Tennessee","4700000",15.3,NA,47,47177,32660,117.9245283,7.70748550980392
"2606","Tennessee","4700000",15.3,NA,47,47075,NA,117.9245283,7.70748550980392
"2607","Tennessee","4700000",15.3,NA,47,47103,NA,117.9245283,7.70748550980392
"2608","Tennessee","4700000",15.3,NA,47,47141,18260,117.9245283,7.70748550980392
"2609","Tennessee","4700000",15.3,NA,47,47017,NA,117.9245283,7.70748550980392
"2610","Tennessee","4700000",15.3,NA,47,47005,NA,117.9245283,7.70748550980392
"2611","Tennessee","4700000",15.3,NA,47,47059,24620,117.9245283,7.70748550980392
"2612","Tennessee","4700000",15.3,NA,47,47151,NA,117.9245283,7.70748550980392
"2613","Tennessee","4700000",15.3,NA,47,47175,NA,117.9245283,7.70748550980392
"2614","Tennessee","4700000",15.3,NA,47,47121,NA,117.9245283,7.70748550980392
"2615","Tennessee","4700000",15.3,NA,47,47067,NA,117.9245283,7.70748550980392
"2616","Tennessee","4700000",15.3,NA,47,47091,NA,117.9245283,7.70748550980392
"2617","Tennessee","4700000",15.3,NA,47,47183,32280,117.9245283,7.70748550980392
"2618","Tennessee","4700000",15.3,NA,47,47041,NA,117.9245283,7.70748550980392
"2619","Tennessee","4700000",15.3,NA,47,47039,NA,117.9245283,7.70748550980392
"2620","Tennessee","4700000",15.3,NA,47,47085,NA,117.9245283,7.70748550980392
"2621","Tennessee","4700000",15.3,NA,47,47117,30280,117.9245283,7.70748550980392
"2622","Tennessee","4700000",15.3,NA,47,47045,20540,117.9245283,7.70748550980392
"2623","Tennessee","4700000",15.3,NA,47,47095,NA,117.9245283,7.70748550980392
"2624","Tennessee","4700000",15.3,NA,47,47123,NA,117.9245283,7.70748550980392
"2625","Tennessee","4700000",15.3,NA,47,47087,18260,117.9245283,7.70748550980392
"2626","Tennessee","4700000",15.3,NA,47,47035,18900,117.9245283,7.70748550980392
"2529","Springfield, MO","0044180",14.52,NA,29,29225,44180,112.3595506,7.73826106060606
"2530","Springfield, MO","0044180",14.52,NA,29,29077,44180,112.3595506,7.73826106060606
"2531","Springfield, MO","0044180",14.52,NA,29,29167,44180,112.3595506,7.73826106060606
"2532","Springfield, MO","0044180",14.52,NA,29,29059,44180,112.3595506,7.73826106060606
"2533","Springfield, MO","0044180",14.52,NA,29,29043,44180,112.3595506,7.73826106060606
"552","El Centro, CA","0020940",14.17,NA,6,6025,20940,109.7694841,7.74661143966126
"1244","Kingsport-Bristol-Bristol, TN-VA","0028700",14.82,NA,51,51191,28700,114.8105626,7.74700152496626
"1245","Kingsport-Bristol-Bristol, TN-VA","0028700",14.82,NA,47,47163,28700,114.8105626,7.74700152496626
"1246","Kingsport-Bristol-Bristol, TN-VA","0028700",14.82,NA,47,47073,28700,114.8105626,7.74700152496626
"1247","Kingsport-Bristol-Bristol, TN-VA","0028700",14.82,NA,51,51169,28700,114.8105626,7.74700152496626
"1248","Kingsport-Bristol-Bristol, TN-VA","0028700",14.82,NA,51,51520,28700,114.8105626,7.74700152496626
"2392","San Angelo, TX","0041660",13.95,NA,48,48451,41660,108.1081081,7.74968516845878
"2393","San Angelo, TX","0041660",13.95,NA,48,48235,41660,108.1081081,7.74968516845878
"511","Decatur, AL","0019460",14.83,NA,1,1079,19460,114.9425287,7.7506762440998
"512","Decatur, AL","0019460",14.83,NA,1,1103,19460,114.9425287,7.7506762440998
"2631","Texarkana, TX-AR","0045500",14.62,NA,5,5081,45500,113.3786848,7.75504
"2632","Texarkana, TX-AR","0045500",14.62,NA,48,48037,45500,113.3786848,7.75504
"2633","Texarkana, TX-AR","0045500",14.62,NA,5,5091,45500,113.3786848,7.75504
"618","Gainesville, GA","0023580",14.33,NA,13,13139,23580,111.2347052,7.76236602930914
"1311","Louisiana","2200000",15.38,NA,22,22041,NA,119.474313,7.76816079323797
"1312","Louisiana","2200000",15.38,NA,22,22011,19760,119.474313,7.76816079323797
"1313","Louisiana","2200000",15.38,NA,22,22013,NA,119.474313,7.76816079323797
"1314","Louisiana","2200000",15.38,NA,22,22085,NA,119.474313,7.76816079323797
"1315","Louisiana","2200000",15.38,NA,22,22061,40820,119.474313,7.76816079323797
"1316","Louisiana","2200000",15.38,NA,22,22097,36660,119.474313,7.76816079323797
"1317","Louisiana","2200000",15.38,NA,22,22069,35060,119.474313,7.76816079323797
"1318","Louisiana","2200000",15.38,NA,22,22059,NA,119.474313,7.76816079323797
"1319","Louisiana","2200000",15.38,NA,22,22107,NA,119.474313,7.76816079323797
"1320","Louisiana","2200000",15.38,NA,22,22007,NA,119.474313,7.76816079323797
"1321","Louisiana","2200000",15.38,NA,22,22049,NA,119.474313,7.76816079323797
"1322","Louisiana","2200000",15.38,NA,22,22027,NA,119.474313,7.76816079323797
"1323","Louisiana","2200000",15.38,NA,22,22029,35020,119.474313,7.76816079323797
"1324","Louisiana","2200000",15.38,NA,22,22117,14220,119.474313,7.76816079323797
"1325","Louisiana","2200000",15.38,NA,22,22025,NA,119.474313,7.76816079323797
"1326","Louisiana","2200000",15.38,NA,22,22065,NA,119.474313,7.76816079323797
"1327","Louisiana","2200000",15.38,NA,22,22081,NA,119.474313,7.76816079323797
"1328","Louisiana","2200000",15.38,NA,22,22053,NA,119.474313,7.76816079323797
"1329","Louisiana","2200000",15.38,NA,22,22039,NA,119.474313,7.76816079323797
"1330","Louisiana","2200000",15.38,NA,22,22009,NA,119.474313,7.76816079323797
"1331","Louisiana","2200000",15.38,NA,22,22083,NA,119.474313,7.76816079323797
"1332","Louisiana","2200000",15.38,NA,22,22127,NA,119.474313,7.76816079323797
"1333","Louisiana","2200000",15.38,NA,22,22021,NA,119.474313,7.76816079323797
"1334","Louisiana","2200000",15.38,NA,22,22067,12820,119.474313,7.76816079323797
"1335","Louisiana","2200000",15.38,NA,22,22123,NA,119.474313,7.76816079323797
"1336","Louisiana","2200000",15.38,NA,22,22035,NA,119.474313,7.76816079323797
"1337","Louisiana","2200000",15.38,NA,22,22115,22860,119.474313,7.76816079323797
"1338","Louisiana","2200000",15.38,NA,22,22101,34020,119.474313,7.76816079323797
"1339","Louisiana","2200000",15.38,NA,22,22003,NA,119.474313,7.76816079323797
"294","Burlington, NC","0015500",14.27,NA,37,37001,15500,110.864745,7.76907813594954
"555","Elizabethtown-Fort Knox, KY","0021060",14.85,NA,21,21123,21060,115.4734411,7.7759892996633
"556","Elizabethtown-Fort Knox, KY","0021060",14.85,NA,21,21093,21060,115.4734411,7.7759892996633
"557","Elizabethtown-Fort Knox, KY","0021060",14.85,NA,21,21163,21060,115.4734411,7.7759892996633
"2424","Sebastian-Vero Beach, FL","0042680",14.24,NA,12,12061,42680,110.7419712,7.77682382022472
"502","Danville, IL","0019180",16.21,NA,17,17183,19180,126.2626263,7.78918114127082
"2428","Shreveport-Bossier City, LA","0043340",14.16,NA,22,22031,43340,110.3752759,7.79486411723164
"2429","Shreveport-Bossier City, LA","0043340",14.16,NA,22,22119,43340,110.3752759,7.79486411723164
"2430","Shreveport-Bossier City, LA","0043340",14.16,NA,22,22017,43340,110.3752759,7.79486411723164
"2431","Shreveport-Bossier City, LA","0043340",14.16,NA,22,22015,43340,110.3752759,7.79486411723164
"1386","Mansfield, OH","0031900",14.56,NA,39,39139,31900,113.6363636,7.8046953021978
"1361","Macon, GA","0031420",14.59,NA,13,13207,31420,113.8952164,7.80638906100068
"1362","Macon, GA","0031420",14.59,NA,13,13079,31420,113.8952164,7.80638906100068
"1363","Macon, GA","0031420",14.59,NA,13,13021,31420,113.8952164,7.80638906100068
"1364","Macon, GA","0031420",14.59,NA,13,13169,31420,113.8952164,7.80638906100068
"1365","Macon, GA","0031420",14.59,NA,13,13289,31420,113.8952164,7.80638906100068
"2073","Ocala, FL","0036100",13.96,NA,12,12083,36100,109.2896175,7.82876916189112
"774","Huntington-Ashland, WV-KY-OH","0026580",14.6,NA,21,21089,26580,114.5475372,7.8457217260274
"775","Huntington-Ashland, WV-KY-OH","0026580",14.6,NA,39,39087,26580,114.5475372,7.8457217260274
"776","Huntington-Ashland, WV-KY-OH","0026580",14.6,NA,21,21019,26580,114.5475372,7.8457217260274
"777","Huntington-Ashland, WV-KY-OH","0026580",14.6,NA,54,54079,26580,114.5475372,7.8457217260274
"778","Huntington-Ashland, WV-KY-OH","0026580",14.6,NA,54,54043,26580,114.5475372,7.8457217260274
"779","Huntington-Ashland, WV-KY-OH","0026580",14.6,NA,54,54099,26580,114.5475372,7.8457217260274
"780","Huntington-Ashland, WV-KY-OH","0026580",14.6,NA,54,54011,26580,114.5475372,7.8457217260274
"1279","Las Cruces, NM","0029740",13.76,NA,35,35013,29740,108.2251082,7.86519681686046
"1303","Logan, UT-ID","0030860",14.01,NA,49,49005,30860,110.3752759,7.87832090649536
"1304","Logan, UT-ID","0030860",14.01,NA,16,16041,30860,110.3752759,7.87832090649536
"1037","Jefferson City, MO","0027620",15.42,NA,29,29027,27620,122.1001221,7.91829585603113
"1038","Jefferson City, MO","0027620",15.42,NA,29,29051,27620,122.1001221,7.91829585603113
"1039","Jefferson City, MO","0027620",15.42,NA,29,29135,27620,122.1001221,7.91829585603113
"1040","Jefferson City, MO","0027620",15.42,NA,29,29151,27620,122.1001221,7.91829585603113
"2444","South Carolina","4500000",15.04,NA,45,45065,NA,119.1895113,7.92483452792553
"2445","South Carolina","4500000",15.04,NA,45,45061,NA,119.1895113,7.92483452792553
"2446","South Carolina","4500000",15.04,NA,45,45025,NA,119.1895113,7.92483452792553
"2447","South Carolina","4500000",15.04,NA,45,45027,NA,119.1895113,7.92483452792553
"2448","South Carolina","4500000",15.04,NA,45,45011,NA,119.1895113,7.92483452792553
"2449","South Carolina","4500000",15.04,NA,45,45009,NA,119.1895113,7.92483452792553
"2450","South Carolina","4500000",15.04,NA,45,45029,NA,119.1895113,7.92483452792553
"2451","South Carolina","4500000",15.04,NA,45,45001,24940,119.1895113,7.92483452792553
"2452","South Carolina","4500000",15.04,NA,45,45005,NA,119.1895113,7.92483452792553
"2453","South Carolina","4500000",15.04,NA,45,45089,NA,119.1895113,7.92483452792553
"2454","South Carolina","4500000",15.04,NA,45,45043,23860,119.1895113,7.92483452792553
"2455","South Carolina","4500000",15.04,NA,45,45047,24940,119.1895113,7.92483452792553
"2456","South Carolina","4500000",15.04,NA,45,45049,NA,119.1895113,7.92483452792553
"2457","South Carolina","4500000",15.04,NA,45,45033,NA,119.1895113,7.92483452792553
"2458","South Carolina","4500000",15.04,NA,45,45067,NA,119.1895113,7.92483452792553
"2459","South Carolina","4500000",15.04,NA,45,45075,36700,119.1895113,7.92483452792553
"2460","South Carolina","4500000",15.04,NA,45,45071,35140,119.1895113,7.92483452792553
"2461","South Carolina","4500000",15.04,NA,45,45069,13500,119.1895113,7.92483452792553
"2462","South Carolina","4500000",15.04,NA,45,45073,42860,119.1895113,7.92483452792553
"2463","South Carolina","4500000",15.04,NA,45,45021,23500,119.1895113,7.92483452792553
"2998","West Virginia","5400000",14.54,NA,54,54087,NA,115.3402537,7.93261717331499
"2999","West Virginia","5400000",14.54,NA,54,54017,17220,115.3402537,7.93261717331499
"3000","West Virginia","5400000",14.54,NA,54,54049,21900,115.3402537,7.93261717331499
"3001","West Virginia","5400000",14.54,NA,54,54023,NA,115.3402537,7.93261717331499
"3002","West Virginia","5400000",14.54,NA,54,54083,21180,115.3402537,7.93261717331499
"3003","West Virginia","5400000",14.54,NA,54,54007,NA,115.3402537,7.93261717331499
"3004","West Virginia","5400000",14.54,NA,54,54059,NA,115.3402537,7.93261717331499
"3005","West Virginia","5400000",14.54,NA,54,54085,NA,115.3402537,7.93261717331499
"3006","West Virginia","5400000",14.54,NA,54,54063,NA,115.3402537,7.93261717331499
"3007","West Virginia","5400000",14.54,NA,54,54101,NA,115.3402537,7.93261717331499
"3008","West Virginia","5400000",14.54,NA,54,54067,NA,115.3402537,7.93261717331499
"3009","West Virginia","5400000",14.54,NA,54,54095,NA,115.3402537,7.93261717331499
"3010","West Virginia","5400000",14.54,NA,54,54071,NA,115.3402537,7.93261717331499
"3011","West Virginia","5400000",14.54,NA,54,54109,NA,115.3402537,7.93261717331499
"3012","West Virginia","5400000",14.54,NA,54,54047,NA,115.3402537,7.93261717331499
"3013","West Virginia","5400000",14.54,NA,54,54075,NA,115.3402537,7.93261717331499
"3014","West Virginia","5400000",14.54,NA,54,54025,NA,115.3402537,7.93261717331499
"3015","West Virginia","5400000",14.54,NA,54,54021,NA,115.3402537,7.93261717331499
"3016","West Virginia","5400000",14.54,NA,54,54055,14140,115.3402537,7.93261717331499
"3017","West Virginia","5400000",14.54,NA,54,54031,NA,115.3402537,7.93261717331499
"3018","West Virginia","5400000",14.54,NA,54,54041,NA,115.3402537,7.93261717331499
"3019","West Virginia","5400000",14.54,NA,54,54035,NA,115.3402537,7.93261717331499
"3020","West Virginia","5400000",14.54,NA,54,54089,NA,115.3402537,7.93261717331499
"3021","West Virginia","5400000",14.54,NA,54,54013,NA,115.3402537,7.93261717331499
"3022","West Virginia","5400000",14.54,NA,54,54001,NA,115.3402537,7.93261717331499
"3023","West Virginia","5400000",14.54,NA,54,54097,NA,115.3402537,7.93261717331499
"3024","West Virginia","5400000",14.54,NA,54,54073,NA,115.3402537,7.93261717331499
"3025","West Virginia","5400000",14.54,NA,54,54045,30880,115.3402537,7.93261717331499
"3026","West Virginia","5400000",14.54,NA,54,54065,NA,115.3402537,7.93261717331499
"3027","West Virginia","5400000",14.54,NA,54,54103,NA,115.3402537,7.93261717331499
"3028","West Virginia","5400000",14.54,NA,54,54053,38580,115.3402537,7.93261717331499
"3029","West Virginia","5400000",14.54,NA,54,54033,17220,115.3402537,7.93261717331499
"3030","West Virginia","5400000",14.54,NA,54,54093,NA,115.3402537,7.93261717331499
"3031","West Virginia","5400000",14.54,NA,54,54091,17220,115.3402537,7.93261717331499
"6","Alabama","0100000",15.17,NA,1,1037,45180,120.6272618,7.95169820698748
"7","Alabama","0100000",15.17,NA,1,1133,NA,120.6272618,7.95169820698748
"8","Alabama","0100000",15.17,NA,1,1109,45980,120.6272618,7.95169820698748
"9","Alabama","0100000",15.17,NA,1,1099,NA,120.6272618,7.95169820698748
"10","Alabama","0100000",15.17,NA,1,1095,10700,120.6272618,7.95169820698748
"11","Alabama","0100000",15.17,NA,1,1053,NA,120.6272618,7.95169820698748
"12","Alabama","0100000",15.17,NA,1,1023,NA,120.6272618,7.95169820698748
"13","Alabama","0100000",15.17,NA,1,1017,46740,120.6272618,7.95169820698748
"14","Alabama","0100000",15.17,NA,1,1131,NA,120.6272618,7.95169820698748
"15","Alabama","0100000",15.17,NA,1,1075,NA,120.6272618,7.95169820698748
"16","Alabama","0100000",15.17,NA,1,1111,NA,120.6272618,7.95169820698748
"17","Alabama","0100000",15.17,NA,1,1027,NA,120.6272618,7.95169820698748
"18","Alabama","0100000",15.17,NA,1,1043,18980,120.6272618,7.95169820698748
"19","Alabama","0100000",15.17,NA,1,1035,NA,120.6272618,7.95169820698748
"20","Alabama","0100000",15.17,NA,1,1041,NA,120.6272618,7.95169820698748
"21","Alabama","0100000",15.17,NA,1,1121,45180,120.6272618,7.95169820698748
"22","Alabama","0100000",15.17,NA,1,1105,NA,120.6272618,7.95169820698748
"23","Alabama","0100000",15.17,NA,1,1019,NA,120.6272618,7.95169820698748
"24","Alabama","0100000",15.17,NA,1,1025,NA,120.6272618,7.95169820698748
"25","Alabama","0100000",15.17,NA,1,1011,NA,120.6272618,7.95169820698748
"26","Alabama","0100000",15.17,NA,1,1129,NA,120.6272618,7.95169820698748
"27","Alabama","0100000",15.17,NA,1,1047,42820,120.6272618,7.95169820698748
"28","Alabama","0100000",15.17,NA,1,1057,NA,120.6272618,7.95169820698748
"29","Alabama","0100000",15.17,NA,1,1093,NA,120.6272618,7.95169820698748
"30","Alabama","0100000",15.17,NA,1,1071,42460,120.6272618,7.95169820698748
"31","Alabama","0100000",15.17,NA,1,1091,NA,120.6272618,7.95169820698748
"32","Alabama","0100000",15.17,NA,1,1029,NA,120.6272618,7.95169820698748
"33","Alabama","0100000",15.17,NA,1,1045,37120,120.6272618,7.95169820698748
"34","Alabama","0100000",15.17,NA,1,1123,NA,120.6272618,7.95169820698748
"35","Alabama","0100000",15.17,NA,1,1119,NA,120.6272618,7.95169820698748
"36","Alabama","0100000",15.17,NA,1,1049,NA,120.6272618,7.95169820698748
"37","Alabama","0100000",15.17,NA,1,1063,NA,120.6272618,7.95169820698748
"38","Alabama","0100000",15.17,NA,1,1059,NA,120.6272618,7.95169820698748
"39","Alabama","0100000",15.17,NA,1,1039,NA,120.6272618,7.95169820698748
"40","Alabama","0100000",15.17,NA,1,1005,NA,120.6272618,7.95169820698748
"41","Alabama","0100000",15.17,NA,1,1031,21460,120.6272618,7.95169820698748
"42","Alabama","0100000",15.17,NA,1,1087,NA,120.6272618,7.95169820698748
"43","Alabama","0100000",15.17,NA,1,1013,NA,120.6272618,7.95169820698748
"1047","Joplin, MO","0027900",14.21,NA,29,29145,27900,113.1221719,7.96074397607319
"1048","Joplin, MO","0027900",14.21,NA,29,29097,27900,113.1221719,7.96074397607319
"2233","Owensboro, KY","0036980",14.35,NA,21,21149,36980,114.416476,7.97327358885017
"2234","Owensboro, KY","0036980",14.35,NA,21,21059,36980,114.416476,7.97327358885017
"2235","Owensboro, KY","0036980",14.35,NA,21,21091,36980,114.416476,7.97327358885017
"1282","Lawton, OK","0030020",13.7,NA,40,40033,30020,109.2896175,7.97734434306569
"1283","Lawton, OK","0030020",13.7,NA,40,40031,30020,109.2896175,7.97734434306569
"101","Anniston-Oxford-Jacksonville, AL","0011500",14.74,NA,1,1015,11500,117.6470588,7.98148295793758
"1467","Michigan City-La Porte, IN","0033140",14.71,NA,18,18091,33140,117.6470588,7.99776062542488
"2806","The Villages, FL","0045540",13.96,NA,12,12119,45540,111.8568233,8.01266642550143
"85","Alexandria, LA","0010780",14.11,NA,22,22043,10780,113.1221719,8.01716313961729
"86","Alexandria, LA","0010780",14.11,NA,22,22079,10780,113.1221719,8.01716313961729
"1035","Jacksonville, NC","0027340",13.09,NA,37,37133,27340,105.0420168,8.02460021390374
"2375","Rocky Mount, NC","0040580",14.32,NA,37,37127,40580,115.0747986,8.03594962290503
"2376","Rocky Mount, NC","0040580",14.32,NA,37,37065,40580,115.0747986,8.03594962290503
"500","Dalton, GA","0019140",14.76,NA,13,13213,19140,118.623962,8.03685379403794
"501","Dalton, GA","0019140",14.76,NA,13,13313,19140,118.623962,8.03685379403794
"2464","South Dakota","4600000",14.8,NA,46,46021,NA,119.047619,8.04375804054054
"2465","South Dakota","4600000",14.8,NA,46,46113,NA,119.047619,8.04375804054054
"2466","South Dakota","4600000",14.8,NA,46,46057,NA,119.047619,8.04375804054054
"2467","South Dakota","4600000",14.8,NA,46,46137,NA,119.047619,8.04375804054054
"2468","South Dakota","4600000",14.8,NA,46,46003,NA,119.047619,8.04375804054054
"2469","South Dakota","4600000",14.8,NA,46,46051,NA,119.047619,8.04375804054054
"2470","South Dakota","4600000",14.8,NA,46,46081,43940,119.047619,8.04375804054054
"2471","South Dakota","4600000",14.8,NA,46,46117,38180,119.047619,8.04375804054054
